9113	Monsanto	Lag2-6	41.8296	46.2831
9114	Monsanto	Lag2-7	41.8296	46.2831
9115	Monsanto	Lag2-10	41.8296	46.2831
9121	Monsanto	Bak-5	41.7942	43.4767
9125	Monsanto	Geg-14	40.1408	44.8203
9128	Monsanto	Yeg-2	39.8692	45.3622
9130	Monsanto	Yeg-4	39.8692	45.3622
9131	Monsanto	Yeg-5	39.8692	45.3622
9133	Monsanto	Yeg-7	39.8692	45.3622
9134	Monsanto	Yeg-8	39.8692	45.3622
9298	Monsanto	Edi-1	55.9681	-3.21833
9312	Monsanto	Ullapool-8	57.9	-5.1525
9314	Monsanto	Gol-2	57.9672	-3.96722
9321	GMI	Ãdal 1	62.8622	18.336
9323	GMI	Ãdal 3	62.8622	18.336
9332	GMI	Bar 1	62.8698	18.381
9336	GMI	BÃ¶n 1	62.8794	18.4473
9339	GMI	BÃ¶t 1	57.7133	15.0689
9343	GMI	Dju-1	57.3089	18.1512
9352	GMI	DÃ¶d 2	57.2608	16.3675
9353	GMI	DÃ¶d 3	57.2608	16.3675
9363	GMI	EdJ 2	62.9147	18.4045
9369	GMI	EkS 2	57.6781	14.9986
9370	GMI	EkS 3	57.6781	14.9986
9371	GMI	FÃ¤L 1	63.016	18.3175
9380	GMI	FlyA 3	55.7488	13.3742
9381	GMI	Fri 1	55.8106	14.2091
9382	GMI	Fri 2	55.8106	14.2091
9383	GMI	Fri 3	55.8106	14.2091
9386	GMI	GrÃ¶n 12	62.806	18.1896
9388	GMI	GrÃ¶n 14	62.806	18.1896
9390	GMI	Hadd-1	57.3263	15.8979
9391	GMI	Hadd-2	57.3263	15.8979
9392	GMI	Hadd-3	57.3263	15.8979
9394	GMI	Hag-2	56.5804	16.4063
9395	GMI	Hal-1	57.5089	15.0105
9399	GMI	Hamm-1	55.4234	13.9905
9402	GMI	Hel-3	57.8765	14.8549
9404	GMI	HolA-1 1	55.7491	13.399
9405	GMI	HolA-1 2	55.7491	13.399
9407	GMI	HolA-2 2	55.7491	13.399
9408	GMI	Kal 1	56.047	13.9519
9409	GMI	Kia 1	56.0573	14.302
9412	GMI	Kor 3	57.2746	16.1494
9413	GMI	Kor 4	57.2746	16.1494
9416	GMI	Kru-3	57.7215	18.3837
9421	GMI	Lan 1	55.9745	14.3997
9427	GMI	NÃ¤s 2	62.8815	18.4055
9433	GMI	Nyl 13	62.9513	18.2763
9436	GMI	Puk-1	56.1633	14.6806
9437	GMI	Puk-2	56.1633	14.6806
9442	GMI	Sim-1	55.5678	14.3398
9450	GMI	Spro 1	57.2545	18.2109
9451	GMI	Spro 2	57.2545	18.2109
9452	GMI	Spro 3	57.2545	18.2109
9453	GMI	Stenk-2	57.8009	18.5162
9454	GMI	Stenk-3	57.8009	18.5162
9455	GMI	Stenk-4	57.8009	18.5162
9470	GMI	Tur-4	57.6511	14.8043
9471	GMI	Ull-A-1	56.0648	13.9707
9476	GMI	VÃ¥rA 1	55.5796	14.3336
9481	GMI	Yst-1	55.4242	13.8484
9503	Monsanto	11C1	55.8877	-3.21072
9506	Monsanto	IP-Alo-0	40.11	-7.47
9507	Monsanto	IP-Coa-0	38.45	-7.5
9508	Monsanto	IP-Mos-1	40.04	-7.11
9509	Monsanto	IP-Reg-0	39.29	-7.4
9510	Monsanto	IP-Rei-0	38.75	-7.59
9511	Monsanto	IP-Vav-0	38.53	-8.02
9512	Monsanto	IP-Vid-1	38.22	-7.84
9513	Monsanto	IP-Adc-5	38.77	-4.07
9514	Monsanto	IP-Adm-0	39.15	-4.54
9515	Monsanto	IP-Ala-0	39.72	-6.89
9517	Monsanto	IP-All-0	42.19	-7.8
9518	Monsanto	IP-Alm-0	39.88	-0.36
9519	Monsanto	IP-Ang-0	41.94	2.64
9520	Monsanto	IP-Ara-4	41.7	-3.68
9521	Monsanto	IP-Bar-1	41.43	2.13
9522	Monsanto	IP-Bea-0	36.52	-5.27
9523	Monsanto	IP-Ben-0	38.37	-2.66
9524	Monsanto	IP-Ber-0	42.52	-0.56
9525	Monsanto	IP-Bis-0	42.49	0.54
9526	Monsanto	IP-Cab-3	41.54	2.39
9527	Monsanto	IP-Cad-0	40.37	-5.74
9528	Monsanto	IP-Cal-0	40.94	-1.37
9529	Monsanto	IP-Cap-1	36.97	-3.36
9530	Monsanto	IP-Car-1	38.25	-4.32
9531	Monsanto	IP-Cdc-3	41.21	-4.54
9532	Monsanto	IP-Cdo-0	42.23	-4.64
9533	Monsanto	IP-Cem-0	41.15	-4.32
9534	Monsanto	IP-Cmo-3	40.05	-4.65
9535	Monsanto	IP-Coc-1	42.31	3.19
9536	Monsanto	IP-Cor-0	40.83	-2
9537	Monsanto	IP-Cum-1	38.07	-6.66
9539	Monsanto	IP-Deh-1	40.29	-6.67
9540	Monsanto	IP-Elb-0	41.81	2.34
9541	Monsanto	IP-Fue-2	38.26	-5.42
9542	Monsanto	IP-Fun-0	40.79	-4.05
9543	Monsanto	IP-Gra-0	36.77	-5.39
9544	Monsanto	IP-Gua-1	39.4	-5.33
9545	Monsanto	IP-Her-12	39.4	-5.78
9546	Monsanto	IP-Hom-4	40.82	-1.68
9547	Monsanto	IP-Hor-0	41.67	2.62
9548	Monsanto	IP-Hoy-0	40.4	-5
9549	Monsanto	IP-Hum-2	42.23	-3.69
9550	Monsanto	IP-Iso-4	43.05	-5.37
9551	Monsanto	IP-Jim-1	42.28	-5.92
9552	Monsanto	IP-Lab-7	40.87	-4.5
9553	Monsanto	IP-Ldd-0	41.58	-4.71
9554	Monsanto	IP-Lso-0	38.86	-3.16
9555	Monsanto	IP-Mar-1	39.58	-3.93
9556	Monsanto	IP-Men-2	39.66	-4.34
9557	Monsanto	IP-Moa-0	42.46	0.7
9558	Monsanto	IP-Moc-11	41.57	-5.64
9559	Monsanto	IP-Mon-5	38.06	-4.38
9560	Monsanto	IP-Mot-0	38.19	-6.24
9561	Monsanto	IP-Mun-0	40.71	-5.04
9562	Monsanto	IP-Mur-0	41.67	2
9564	Monsanto	IP-Nog-17	40.45	-1.6
9565	Monsanto	IP-Orb-10	42.97	-1.23
9567	Monsanto	IP-Pal-0	42.34	1.3
9568	Monsanto	IP-Pan-0	42.76	-0.23
9569	Monsanto	IP-Pds-1	42.87	-6.45
9571	Monsanto	IP-Pro-0	43.28	-6.01
9573	Monsanto	IP-Rds-0	41.86	2.99
9574	Monsanto	IP-Rel-0	38.6	-2.7
9576	Monsanto	IP-Rev-0	40.86	-4.11
9577	Monsanto	IP-Ria-0	42.34	2.17
9578	Monsanto	IP-Sac-0	42.13	-6.7
9579	Monsanto	IP-San-10	38.33	-3.51
9581	Monsanto	IP-Sdv-3	42.84	-5.12
9582	Monsanto	IP-Ses-0	41.48	-1.63
9583	Monsanto	IP-Sne-0	37.09	-3.38
9584	Monsanto	IP-Stp-0	41.19	-3.58
9585	Monsanto	IP-Svi-0	43.4	-7.39
9586	Monsanto	IP-Tam-0	41.03	-3.27
9587	Monsanto	IP-Tdc-0	41.5	-1.88
9588	Monsanto	IP-Tol-7	42.11	0.6
9589	Monsanto	IP-Tor-1	41.6	-2.83
9590	Monsanto	IP-Trs-0	43.37	-5.49
9591	Monsanto	IP-Vad-0	42.86	-3.59
9592	Monsanto	IP-Vae-2	42.1	-5.44
9593	Monsanto	IP-Vaz-0	42.26	-2.99
9594	Monsanto	IP-Vdm-0	42.04	1.01
9595	Monsanto	IP-Vdt-0	40.89	-5.5
9596	Monsanto	IP-Ver-5	41.95	-7.45
9597	Monsanto	IP-Vig-1	42.31	-2.53
9598	Monsanto	IP-Vim-0	41.88	-6.51
9599	Monsanto	IP-Vin-0	42.8	-5.77
9600	Monsanto	IP-Vis-0	39.85	-6.04
9601	Monsanto	IP-Voz-0	41.85	-1.88
9602	Monsanto	IP-Vpa-1	40.5	-3.96
9606	Monsanto	Aitba-1	31.48	-7.45
9607	Monsanto	Panik-1	53.05	52.15
9608	Monsanto	Karag-2	51.37	59.44
9609	Monsanto	Adam-1	51.41	59.98
9610	Monsanto	Lesno-4	53.04	51.96
9611	Monsanto	Lesno-1	53.04	51.9
9612	Monsanto	Lesno-2	53.04	51.94
9613	Monsanto	Balan-1	55.36	61.41
9615	Monsanto	Parti-1	52.99	52.16
9616	Monsanto	Krazo-1	53.06	51.96
9617	Monsanto	Karag-1	51.37	59.44
9619	Monsanto	Basta-1	51.84	79.48
9620	Monsanto	Basta-2	51.82	79.48
9621	Monsanto	Basta-3	51.84	79.46
9622	Monsanto	Bijisk-4	52.52	85.27
9624	Monsanto	Chaba-2	53.6	79.37
9625	Monsanto	Kolyv-2	51.31	82.59
9626	Monsanto	Kolyv-3	51.36	82.59
9627	Monsanto	Kolyv-5	51.32	82.55
9628	Monsanto	Kolyv-6	51.33	82.54
9629	Monsanto	K-oze-1	51.35	82.18
9630	Monsanto	K-oze-3	51.34	82.16
9631	Monsanto	Lebja-1	51.65	80.79
9632	Monsanto	Lebja-2	51.67	80.82
9633	Monsanto	Lebja-4	51.63	80.83
9634	Monsanto	Masl-1	54.13	81.31
9635	Monsanto	Nosov-1	51.87	80.6
9636	Monsanto	Noveg-1	51.75	80.82
9637	Monsanto	Noveg-2	51.77	80.85
9638	Monsanto	Noveg-3	51.73	80.86
9639	Monsanto	Panke-1	53.82	80.31
9640	Monsanto	Rakit-1	51.87	80.06
9641	Monsanto	Rakit-2	51.9	80.06
9642	Monsanto	Rakit-3	51.84	80.06
9643	Monsanto	Sever-1	52.1	79.31
9644	Monsanto	Zupan-1	45.07	18.72
9645	Monsanto	Gradi-1	45.17	18.7
9646	Monsanto	Aiell-1	39.126899	16.170188
9647	Monsanto	Basen-1	40.37	16.77
9648	Monsanto	Bisig-1	39.48	16.28
9649	Monsanto	Bivio-1	39.13	16.17
9651	Monsanto	Filet-1	40.68	14.87
9653	Monsanto	Giffo-1	38.44	16.13
9655	Monsanto	Marce-1	38.92	16.47
9656	Monsanto	Marti-1	40.64	17.31
9657	Monsanto	Melic-1	38.45	16.04
9658	Monsanto	Nicas-1	38.97	16.34
9659	Monsanto	Pigna-1	41.18	14.18
9660	Monsanto	Sarno-1	40.84	14.57
9661	Monsanto	Cimin-1	39.58	16.21
9663	Monsanto	Teano-1	41.33	14.09
9664	Monsanto	Mitterberg-1-179	46.366	11.2832
9665	Monsanto	Mitterberg-1-180	46.366	11.2832
9666	Monsanto	Mitterberg-1-182	46.366	11.2832
9667	Monsanto	Mitterberg-1-183	46.366	11.2832
9668	Monsanto	Mitterberg-2-184	46.3668	11.2837
9669	Monsanto	Mitterberg-2-185	46.3668	11.2837
9670	Monsanto	Mitterberg-2-186	46.3668	11.2837
9671	Monsanto	Mitterberg-3-187	46.3668	11.2837
9672	Monsanto	Mitterberg-3-188	46.3668	11.2837
9673	Monsanto	Mitterberg-3-189	46.3668	11.2837
9676	Monsanto	Mitterberg-4-192	46.3718	11.2866
9677	Monsanto	Mitterberg-4-193	46.3718	11.2866
9678	Monsanto	Mitterberg-4-194	46.3718	11.2866
9679	Monsanto	Castelfed-1-195	46.3378	11.2928
9680	Monsanto	Castelfed-1-196	46.3378	11.2928
9681	Monsanto	Castelfed-1-197	46.3378	11.2928
9682	Monsanto	Castelfed-1-198	46.3378	11.2928
9683	Monsanto	Castelfed-1-199	46.3378	11.2928
9684	Monsanto	Castelfed-2-200	46.3378	11.2928
9685	Monsanto	Castelfed-2-201	46.3378	11.2928
9686	Monsanto	Castelfed-2-202	46.3378	11.2928
9687	Monsanto	Castelfed-2-203	46.3378	11.2928
9689	Monsanto	Castelfed-3-205	46.3378	11.2928
9690	Monsanto	Castelfed-3-206	46.3378	11.2928
9691	Monsanto	Castelfed-3-207	46.3378	11.2928
9692	Monsanto	Castelfed-3-208	46.3378	11.2928
9693	Monsanto	Castelfed-3-209	46.3378	11.2928
9694	Monsanto	Castelfed-4-210	46.3378	11.2928
9695	Monsanto	Castelfed-4-211	46.3378	11.2928
9696	Monsanto	Castelfed-4-214	46.3378	11.2928
9697	Monsanto	Dolen-1	41.62	23.94
9698	Monsanto	Goced-1	41.57	23.85
9699	Monsanto	Kolar-1	41.37	23.14
9700	Monsanto	Dolna-1-10	42.32	23.1
9701	Monsanto	Ivano-1	43.7	25.91
9703	Monsanto	Melni-1	41.53	23.39
9704	Monsanto	Melni-2	41.53	23.39
9705	Monsanto	Choto-1	41.5	23.33
9706	Monsanto	Dospa-1	41.64	24.18
9707	Monsanto	Podvi-1	41.57	24.84
9708	Monsanto	Kardz-1	41.62	25.35
9709	Monsanto	Zerev-1-34	41.85	23.13
9710	Monsanto	Zerev-1-35	41.85	23.13
9711	Monsanto	Dolna-1-39	42.32	23.1
9712	Monsanto	Dolna-1-40	42.32	23.1
9713	Monsanto	Stara-1	42.49	25.61
9714	Monsanto	Grivo-1	41.84	25.75
9716	Monsanto	Leska-1-44	41.54	24.98
9717	Monsanto	Kardz-2	41.66	25.47
9718	Monsanto	Smolj-1	41.55	24.75
9719	Monsanto	Koren-1	41.83	25.69
9720	Monsanto	Malak-1	41.77	25.68
9721	Monsanto	Schip-1	42.72	25.33
9722	Monsanto	Groch-1	41.71	24.41
9723	Monsanto	Slavi-2	41.42	23.67
9725	Monsanto	Epidauros-1	37.6	23.08
9726	Monsanto	Faneronemi-3	37.07	22.04
9727	Monsanto	Olympia-2	37.63	21.62
9728	Monsanto	Stiav-1	48.46	18.9
9729	Monsanto	Stiav-2	48.46	18.9
9730	Monsanto	Bela-1	48.47	18.94
9731	Monsanto	Stiav-3	48.46	18.9
9732	Monsanto	Halca-1	48.47	18.96
9733	Monsanto	Bela-2	48.47	18.94
9735	Monsanto	Bela-4	48.47	18.94
9736	Monsanto	Teiu-2	44.69	25.17
9737	Monsanto	Ulies-1	45.95	22.62
9738	Monsanto	Bran-1	45.57	25.42
9739	Monsanto	Toc-1	46.01	22.33
9741	Monsanto	Orast-1	45.84	23.16
9743	Monsanto	Furni-1	45.14	25
9744	Monsanto	Iasi-1	47.16	27.59
9745	Monsanto	Sij 1/96	41.45	70.05
9747	Monsanto	Zabar-1	44.38	21.22
9748	Monsanto	Zagub-1	44.23	21.71
9749	Monsanto	Knjas-1	43.54	22.29
9754	Monsanto	Sredn-1	44.66	21.37
9755	Monsanto	Vajug-1	44.56	22.56
9756	Monsanto	Staro-2	44.3	21.08
9757	Monsanto	Staro-1	44.3	21.08
9758	Salk	Altai-5	47.75	88.4
9759	Salk	Anz-0	37.47	49.47
9761	Salk	Bik-1	33.92	35.7
9762	Salk	Etna-2	37.69	14.98
9764	Salk	Qar-8a	34.1	35.84
9766	Salk	Westkar-4	42.26	74.16
9768	Monsanto	Ru4-16	48.57	9.16
9769	Monsanto	HE-1	48.55	8.99
9770	Monsanto	KBG2-13	48.53	9.01
9771	Monsanto	Pfn-N2.2-6	48.56	9.11
9772	Monsanto	Hof-1	48.41	8.85
9774	Monsanto	Alt-1	48.59	9.22
9775	Monsanto	Berg-1	48.41	8.79
9776	Monsanto	Fell3-7	48.43	8.79
9777	Monsanto	Gn-1	48.57	9.17
9778	Monsanto	Bach-7	48.41	8.84
9779	Monsanto	Bai-10	48.5	8.78
9780	Monsanto	Fell2-4	48.43	8.79
9781	Monsanto	Kus2-2	48.52	9.11
9782	Monsanto	Lu3-30	48.53	9.09
9783	Monsanto	Tu-PK-7	48.52	9.05
9784	Monsanto	Erg2-6	48.5	8.8
9785	Monsanto	Ha-HBT1-2	48.54	9.02
9786	Monsanto	Ha-P-13	48.54	9.01
9787	Monsanto	HI-4	48.5	9
9788	Monsanto	KBG1-14	48.53	9.01
9789	Monsanto	Obh-13	48.39	8.96
9790	Monsanto	Gn2-3	48.58	9.18
9791	Monsanto	Haes-1	48.6	9.2
9792	Monsanto	Lu4-2	48.54	9.09
9793	Monsanto	Ru-N2	48.57	9.16
9794	Monsanto	Tu-B1-2	48.52	9.08
9795	Monsanto	Wank-2	48.5	9.11
9796	Monsanto	Bach2-1	48.41	8.84
9797	Monsanto	Ha-HBT2-10	48.54	9.02
9798	Monsanto	Ha-P2-1	48.54	9.01
9799	Monsanto	Hart-2	48.39	8.85
9800	Monsanto	Ha-S-B	48.54	9.01
9801	Monsanto	Ha-SP-2	48.54	9.01
9802	Monsanto	Kus3-1	48.51	9.11
9803	Monsanto	Muh-2	48.42	8.76
9804	Monsanto	Obe1-15	48.45	8.87
9805	Monsanto	Pfn-10	48.54	9.09
9806	Monsanto	Ru-2	48.56	9.16
9807	Monsanto	Schl-7	48.6	9.22
9808	Monsanto	Tu-B2-3	48.52	9.08
9809	Monsanto	Tu-KB-6	48.52	9.05
9810	Monsanto	Tu-KS-7	48.53	9.07
9811	Monsanto	Tu-NK-12	48.52	9.05
9812	Monsanto	Tu-W1	48.52	9.03
9813	Monsanto	BI-4	48.4	8.77
9814	Monsanto	Fell1-10	48.42	8.79
9815	Monsanto	Ha-HBT3-11	48.54	9.02
9816	Monsanto	Tu-WH	48.55	9.06
9817	Monsanto	IP-Ace-0	39.84	-6.6
9819	Monsanto	IP-Amu-0	42.35	-3.03
9820	Monsanto	IP-Are-0	41	-4.71
9821	Monsanto	IP-Aru-0	41.81	2.49
9822	Monsanto	IP-Aul-0	40.52	-4.02
9823	Monsanto	IP-Bae-0	43.34	-5.84
9824	Monsanto	IP-Bes-5	42.91	-4.91
9825	Monsanto	IP-Boa-0	40.4	-3.88
9826	Monsanto	IP-Bor-0	42.49	-6.71
9827	Monsanto	IP-Bos-0	42.78	0.69
9828	Monsanto	IP-Bra-0	42.5	-6.15
9830	Monsanto	IP-Bus-0	36.97	-3.28
9831	Monsanto	IP-Cas-0	38.54	-3.39
9832	Monsanto	IP-Cat-0	40.54	-3.69
9833	Monsanto	IP-Cha-0	40.38	-4.21
9834	Monsanto	IP-Cho-0	40.51	-3.9
9835	Monsanto	IP-Cir-0	40.61	-6.57
9836	Monsanto	IP-Cod-0	41.25	-1.32
9837	Monsanto	IP-Con-0	37.94	-5.6
9838	Monsanto	IP-Cot-0	41.83	-5.38
9839	Monsanto	IP-Coy-0	40.44	-4.27
9840	Monsanto	IP-Dar-0	41.13	-1.43
9841	Monsanto	IP-Ees-0	40.59	-4.15
9843	Monsanto	IP-Elp-0	40.53	-3.92
9844	Monsanto	IP-Esn-2	42.27	0.19
9845	Monsanto	IP-Evs-0	40.48	-3.96
9846	Monsanto	IP-Ezc-2	42.31	-3.02
9847	Monsanto	IP-Fel-2	43.31	-5.7
9848	Monsanto	IP-Glo-1	40.11	-5.77
9849	Monsanto	IP-Gud-3	40.65	-4.11
9850	Monsanto	IP-Hec-0	42.86	-0.7
9851	Monsanto	IP-Hue-3	42.96	-6.1
9852	Monsanto	IP-Ini-0	40.46	-3.75
9853	Monsanto	IP-Lac-0	43.33	-5.91
9854	Monsanto	IP-Laf-1	43.36	-5.88
9855	Monsanto	IP-Lam-0	40.57	-3.89
9856	Monsanto	IP-Lch-0	40.51	-4
9857	Monsanto	IP-Leg-0	40.33	-3.8
9858	Monsanto	IP-Loz-0	40.98	-3.8
9859	Monsanto	IP-Lro-0	40.5	-3.88
9860	Monsanto	IP-Lum-0	42.24	-2.62
9861	Monsanto	IP-Mac-0	40.72	-3.21
9862	Monsanto	IP-Mad-0	40.45	-3.67
9864	Monsanto	IP-Mat-0	41.76	2.69
9866	Monsanto	IP-Mdd-0	41.89	-2.79
9867	Monsanto	IP-Mie-1	40.94	-3.22
9868	Monsanto	IP-Moe-0	41.78	2.37
9869	Monsanto	IP-Moj-0	36.76	-5.28
9870	Monsanto	IP-Moz-0	41.91	0.17
9871	Monsanto	IP-Nac-0	40.75	-3.99
9873	Monsanto	IP-Ndc-0	37.94	-5.45
9874	Monsanto	IP-Oja-0	42.34	-3
9875	Monsanto	IP-Ovi-1	43.38	-5.87
9876	Monsanto	IP-Pad-0	41.34	0.99
9877	Monsanto	IP-Pdl-0	43.02	-5.6
9878	Monsanto	IP-Pee-0	40.78	-3.62
9879	Monsanto	IP-Per-0	37.6	-1.12
9880	Monsanto	IP-Pib-1	42.72	-3.44
9881	Monsanto	IP-Pie-0	40.46	-5.32
9882	Monsanto	IP-Pil-0	40.46	-4.26
9883	Monsanto	IP-Piq-0	42.1	-2.56
9885	Monsanto	IP-Prd-0	41.14	-3.68
9886	Monsanto	IP-Pru-0	42.38	1.73
9887	Monsanto	IP-Pun-0	40.4	-4.77
9888	Monsanto	IP-Pva-1	40.93	-3.31
9890	Monsanto	IP-Rib-1	43.16	-5.07
9891	Monsanto	IP-Sal-0	41.93	2.92
9892	Monsanto	IP-Sam-0	42.68	-6.96
9894	Monsanto	IP-Sen-0	42.59	0.76
9895	Monsanto	IP-Sfb-6	41.78	2.57
9897	Monsanto	IP-Smt-1	40.95	-5.63
9898	Monsanto	IP-Som-0	41.14	-3.58
9899	Monsanto	IP-Tau-0	42.54	0.84
9900	Monsanto	IP-Tri-0	37.38	-6.01
9901	Monsanto	IP-Urd-1	42.27	-2.98
9902	Monsanto	IP-Usa-0	40.71	-3.24
9903	Monsanto	IP-Val-0	42.31	-3.1
9904	Monsanto	IP-Vas-0	40.95	-3.31
9905	Monsanto	IP-Ven-0	40.76	-4.01
9906	Monsanto	IP-Mah-6	40	4.25
9908	Monsanto	ESP-1-11	50.72	3.47
9909	Monsanto	GEN-8	50.59	3.3
9910	Monsanto	BRI-2	50.68	3.52
9911	Monsanto	ARGE-1-15	47.16	4.28
9912	Monsanto	CIRY-13	46.67	4.55
9914	Monsanto	IST-29	47.58	5.33
9915	Monsanto	Mar-4-16	47.45	3.94
9917	Monsanto	RAD-21	46.69	4.34
9918	Monsanto	SAUL-24	47.43	5.21
9920	Monsanto	DIR-9	48.54	4.32
9921	Monsanto	FOR-23	48.57	4.41
9924	Monsanto	PLY-20	48.59	4.24
9925	Monsanto	RUM-20	48.91	4.52
9926	Monsanto	TRE-1	48.86	4.1
9927	Monsanto	ARR-17	44.05	3.69
9928	Monsanto	BEZ-9	44.12	3.77
9929	Monsanto	ISS-20	43.92	3.71
9930	Monsanto	LEC-25	43.91	4.14
9932	Monsanto	NOZ-6	44.12	4.33
9933	Monsanto	VED-10	43.74	3.89
9935	Monsanto	BAU-15	50.6	2.93
9937	Monsanto	CATS-6	50.79	2.69
9938	Monsanto	WAV-8	50.65	2.99
9939	MPI	ICE49 / Aitba-2	31.48	-7.45
9941	MPI	Fei-0	40.92	-8.54
9942	MPI	Agu-1	41.32	-1.34
9943	MPI	Cdm-0	39.73	-5.74
9944	MPI	Don-0	36.83	-6.36
9945	MPI	Leo-1	41.8	-3.11
9946	MPI	Mer-6	38.92	-6.34
9947	MPI	Ped-0	40.74	-3.9
9948	MPI	Pra-6	41.05	-3.54
9949	MPI	Qui-0	42.69	-6.93
9950	MPI	Vie-0	42.63	0.76
9951	MPI	ICE127 / Kly-1	51.3333	82.5667
9952	MPI	ICE130 / Kly-4	51.32	82.55
9953	MPI	ICE134 / Koz-2	51.33	82.19
9955	MPI	ICE60 / Stepn-2	54.09	60.46
9956	MPI	ICE61 / Stepn-1	54.06	60.48
9957	MPI	ICE70 / Borsk-2	53.04	51.75
9958	MPI	ICE71 / Shigu-1	53.33	49.48
9959	MPI	ICE72 / Shigu-2	53.33	49.48
9960	MPI	ICE73 / Kidr-1	51.31	57.56
9962	MPI	ICE102 / Galdo-1	40.57	15.32
9963	MPI	ICE104 / Lago-1	39.18	16.26
9964	MPI	ICE106 / Mammo-1	38.36	16.23
9965	MPI	ICE107 / Mammo-2	38.38	16.22
9966	MPI	ICE111 / Monte-1	40.28	15.65
9968	MPI	ICE119 / Timpo-1	39.27	16.27
9969	MPI	ICE120 / Valsi-1	40.18	16.45
9970	MPI	ICE163 / Altenb-2	46.3716	11.2376
9971	MPI	ICE169 / Bozen-1.1", Guntschnaberg	46.513
9972	MPI	ICE173 / Bozen-1.2", Guntschnaberg	46.513
9973	MPI	ICE181 / Mitterberg-1-181	46.366	11.2832
9974	MPI	ICE212 / Castelfed-4.1	46.3378	11.2928
9975	MPI	ICE213 / Castelfed-4-213	46.3378	11.2928
9976	MPI	ICE216 / Rovero-1	46.2543	11.167
9978	MPI	ICE228 / Vezzano-2.2	46.6297	10.817
9979	MPI	ICE79 / Voeran-1	46.36	11.23
9980	MPI	ICE91 / Angel-1	38.62	16.17
9981	MPI	ICE92 / Angit-1	38.76	16.24
9982	MPI	ICE93 / Apost-1	39.01	16.47
9983	MPI	ICE97 / Ciste-1	41.62	12.87
9984	MPI	ICE98 / Ciste-2	41.62	12.87
9985	MPI	ICE29 / Slavi-1	41.43	23.65
9986	MPI	ICE33 / Jablo-1	41.59	25.2
9987	MPI	ICE7 / Lecho-1	41.43	23.5
9988	MPI	Bak-2	41.7942	43.4767
9990	MPI	Lag2.2 / Lag2-2	41.8296	46.2831
9991	MPI	Vash-1	41.2381	46.3728
9993	MPI	Nemrut-1	38.6425	42.2394
9995	MPI	HKT2.4	48.14	9.4
9996	MPI	Nie1-2	48.52	8.8
9997	MPI	Rue3-1-31	48.56	9.16
9998	MPI	Star-8	48.43	8.82
9999	MPI	TueSB30-3	48.53	9.06
10001	MPI	TueV13 / TueV-13	48.52	9.05
10002	MPI	TueWa1-2	48.53	9.04
10004	MPI	ICE1 / Bolin-1	44.46	25.74
10005	MPI	ICE63 / Copac-1	46.11	21.95
10006	MPI	Kastel-1	44.6419	34.3814
10008	MPI	ICE150 / Sij-1	41.45	70.05
10009	MPI	ICE152 / Sij-2	41.45	70.05
10010	MPI	ICE153 / Sij-4	41.45	70.05
10011	MPI	Yeg-1	39.8692	45.3622
10012	MPI	Istisu-1	38.9786	48.5594
10013	MPI	Lerik1-3	38.7406	48.6131
10014	MPI	Xan-1	38.6536	48.7992
10015	MPI	Sha / Ara-1	37.29	71.3
10017	MPI	ICE21 / Petro-1	44.34	21.46
10018	MPI	ICE36 / Dobra-1	44.84	20.16
10020	MPI	Jl-2	49.17	16.5
10022	MPI	Uk-3	48.0333	7.7667
10023	MPI	Strand-1	68.8	15.45
10027	MPI	Uk-6	48.02838	7.765567
14312	GMI	Kos-1	62.02	34.12
14313	GMI	Kos-2	62.02	34.12
14314	GMI	Radk-1	61.59	35.11
14315	GMI	Radk-2	61.59	35.11
14318	GMI	Shu-1	61.94	34.24
14319	GMI	Shu-2	61.94	34.24
15560	GMI	Valm	61.37	61.37
15591	GMI	OOE1-1	48.3315333	14.72665
15592	GMI	OOE3-1	48.3314667	14.7158667
15593	GMI	OOE3-2	48.3314667	14.7158667
18694	GMI	Pien	60.4	32.09
18696	GMI	Samm	61.57	30.63
19949	GMI	OOE2-1	48.3268333	14.7181667
19950	GMI	OOE2-2	48.3268333	14.7181667
19951	GMI	OOE23	48.3268333	14.7181667
